Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2017-12-05,18.9859676361084,20.059999465942383,20.399999618530277,20.01000022888184,20.399999618530277,149600,IZRL
2017-12-06,18.72096061706543,19.780000686645508,21.32999992370605,19.76000022888184,21.32999992370605,31700,IZRL
2017-12-07,18.910249710083008,19.979999542236328,20.024999618530277,19.799999237060547,19.878999710083008,47600,IZRL
2017-12-08,18.95284080505371,20.024999618530277,20.32999992370605,20.024999618530277,20.32999992370605,32300,IZRL
2017-12-11,18.948108673095703,20.020000457763672,20.440000534057617,20.0,20.440000534057617,32700,IZRL
2017-12-12,18.917823791503903,19.988000869750977,20.01000022888184,19.950000762939453,19.959999084472656,10900,IZRL
2017-12-13,18.948108673095703,20.020000457763672,20.15999984741211,19.950000762939453,20.01000022888184,26100,IZRL
2017-12-14,18.95757484436035,20.030000686645508,20.149999618530277,20.0,20.11000061035156,22200,IZRL
2017-12-15,19.22258186340332,20.309999465942383,20.350000381469727,20.06999969482422,20.149999618530277,125700,IZRL
2017-12-18,19.48759078979492,20.59000015258789,20.600000381469727,20.43000030517578,20.43000030517578,30000,IZRL
2017-12-19,19.364551544189453,20.459999084472656,20.649999618530277,20.459999084472656,20.6299991607666,45300,IZRL
2017-12-20,19.32669258117676,20.420000076293945,20.90999984741211,20.3799991607666,20.51000022888184,15500,IZRL
2017-12-21,19.42134094238281,20.520000457763672,20.549999237060547,20.450000762939453,20.489999771118164,18100,IZRL
2017-12-22,19.32669258117676,20.420000076293945,20.479999542236328,20.3700008392334,20.3700008392334,8200,IZRL
2017-12-26,19.27937126159668,20.3700008392334,20.450000762939453,20.270000457763672,20.450000762939453,9900,IZRL
2017-12-27,19.41849899291992,20.517000198364254,20.549999237060547,20.420000076293945,20.5,17100,IZRL
2017-12-28,19.449731826782227,20.549999237060547,20.61000061035156,20.5,20.549999237060547,21900,IZRL
2017-12-29,19.30776596069336,20.399999618530277,20.690000534057617,20.36000061035156,20.540000915527344,16900,IZRL
2018-01-02,19.67688369750977,20.790000915527344,20.809999465942383,20.59000015258789,20.59000015258789,30000,IZRL
2018-01-03,19.951356887817383,21.07999992370605,21.11000061035156,20.790000915527344,20.790000915527344,68600,IZRL
2018-01-04,20.131183624267575,21.270000457763672,21.399999618530277,21.0,21.399999618530277,37200,IZRL
2018-01-05,20.20690155029297,21.350000381469727,21.399999618530277,21.200000762939453,21.270000457763672,35500,IZRL
2018-01-08,20.083860397338867,21.21999931335449,21.850000381469727,21.209999084472656,21.850000381469727,28400,IZRL
2018-01-09,20.093324661254883,21.229999542236328,21.3700008392334,21.229999542236328,21.26000022888184,15900,IZRL
2018-01-10,19.992053985595703,21.12299919128418,21.21999931335449,20.979999542236328,21.030000686645508,21900,IZRL
2018-01-11,20.254222869873047,21.399999618530277,21.440000534057617,21.18000030517578,21.18000030517578,43800,IZRL
2018-01-12,20.434051513671875,21.59000015258789,21.75,21.420000076293945,21.420000076293945,99900,IZRL
2018-01-16,19.94662475585937,21.075000762939453,22.006999969482425,21.0,21.559999465942383,36000,IZRL
2018-01-17,20.17850685119629,21.31999969482422,21.459999084472656,21.229999542236328,21.420000076293945,10000,IZRL
2018-01-18,20.03653907775879,21.170000076293945,21.420000076293945,21.0,21.190000534057617,67100,IZRL
2018-01-19,20.235294342041016,21.3799991607666,21.40999984741211,21.25,21.3700008392334,25000,IZRL
2018-01-22,20.481372833251957,21.63999938964844,22.040000915527344,21.489999771118164,21.5,43200,IZRL
2018-01-23,20.70379066467285,21.875,21.9689998626709,21.63999938964844,21.63999938964844,45300,IZRL
2018-01-24,20.320476531982425,21.46999931335449,21.809999465942383,21.399999618530277,21.790000915527344,41100,IZRL
2018-01-25,20.44446182250977,21.60099983215332,21.82999992370605,21.5,21.549999237060547,35100,IZRL
2018-01-26,20.49083709716797,21.649999618530277,21.804000854492188,21.649999618530277,21.65999984741211,44000,IZRL
2018-01-29,20.42458724975586,21.57999992370605,22.006999969482425,21.500999450683597,21.549999237060547,32000,IZRL
2018-01-30,20.159576416015625,21.299999237060547,21.54400062561035,21.299999237060547,21.40999984741211,19100,IZRL
2018-01-31,20.06493186950684,21.200000762939453,21.57999992370605,21.200000762939453,21.38999938964844,60400,IZRL
2018-02-01,19.789512634277344,20.90900039672852,21.26000022888184,20.90900039672852,21.06999969482422,46400,IZRL
2018-02-02,19.399572372436523,20.496999740600582,20.920000076293945,20.450000762939453,20.920000076293945,23600,IZRL
2018-02-05,18.822229385375977,19.886999130249023,20.34000015258789,19.86000061035156,20.299999237060547,31300,IZRL
2018-02-06,19.126991271972656,20.208999633789062,20.208999633789062,19.163000106811523,19.65999984741211,18500,IZRL
2018-02-07,19.25003242492676,20.339000701904297,20.450000762939453,20.040000915527344,20.040000915527344,14400,IZRL
2018-02-08,18.692567825317383,19.75,20.350000381469727,19.75,20.229999542236328,15900,IZRL
2018-02-09,18.597919464111328,19.649999618530277,19.770999908447266,19.25,19.709999084472656,50000,IZRL
2018-02-12,18.903627395629883,19.972999572753903,20.030000686645508,19.76000022888184,19.76000022888184,19900,IZRL
2018-02-13,19.034238815307617,20.11100006103516,20.46999931335449,20.0,20.46999931335449,8100,IZRL
2018-02-14,19.33331871032715,20.427000045776367,20.540000915527344,20.18199920654297,20.18199920654297,5100,IZRL
2018-02-15,19.6958122253418,20.809999465942383,20.899999618530277,20.573999404907227,20.75,16700,IZRL
2018-02-16,19.705278396606445,20.81999969482422,21.479999542236328,20.799999237060547,21.479999542236328,17500,IZRL
2018-02-20,19.835887908935547,20.95800018310547,21.1200008392334,20.790000915527344,20.799999237060547,7700,IZRL
2018-02-21,19.75260162353516,20.8700008392334,21.229999542236328,20.8700008392334,20.989999771118164,11400,IZRL
2018-02-22,19.818851470947266,20.940000534057617,20.979999542236328,20.809999465942383,20.90999984741211,39400,IZRL
2018-02-23,19.93242645263672,21.059999465942383,21.097999572753903,20.85099983215332,21.0,7600,IZRL
2018-02-26,20.140647888183597,21.280000686645508,21.29800033569336,21.02199935913086,21.200000762939453,11700,IZRL
2018-02-27,19.818851470947266,20.940000534057617,21.488000869750977,20.940000534057617,21.229999542236328,5600,IZRL
2018-02-28,19.835887908935547,20.95800018310547,21.024999618530277,20.8700008392334,20.8700008392334,10300,IZRL
2018-03-01,19.591703414916992,20.700000762939453,21.020000457763672,20.618000030517575,21.020000457763672,7100,IZRL
2018-03-02,19.965551376342773,21.09499931335449,21.100000381469727,20.641000747680664,20.641000747680664,5600,IZRL
2018-03-05,20.01760673522949,21.149999618530277,21.200000762939453,20.7810001373291,20.950000762939453,18900,IZRL
2018-03-06,19.951356887817383,21.07999992370605,21.426000595092773,21.0,21.426000595092773,5700,IZRL
2018-03-07,20.1027889251709,21.239999771118164,21.239999771118164,20.920000076293945,21.0,16800,IZRL
2018-03-08,19.714740753173828,20.82999992370605,21.01300048828125,20.82999992370605,21.0,6700,IZRL
2018-03-09,19.913497924804688,21.040000915527344,21.108999252319336,20.87299919128418,21.07999992370605,13100,IZRL
2018-03-12,20.093324661254883,21.229999542236328,21.239999771118164,21.073999404907227,21.190000534057617,6300,IZRL
2018-03-13,19.991107940673828,21.121999740600582,21.290000915527344,21.121999740600582,21.290000915527344,10700,IZRL
2018-03-14,19.913497924804688,21.040000915527344,21.1299991607666,21.01000022888184,21.07099914550781,4000,IZRL
2018-03-15,19.91823005676269,21.045000076293945,21.15999984741211,21.020000457763672,21.07999992370605,10600,IZRL
2018-03-16,19.90876579284668,21.03499984741211,21.1200008392334,21.0,21.1200008392334,3800,IZRL
2018-03-19,19.4658203125,20.566999435424805,21.030000686645508,20.49099922180176,21.030000686645508,4200,IZRL
2018-03-20,19.610631942749023,20.71999931335449,20.790000915527344,20.68000030517578,20.729999542236328,8800,IZRL
2018-03-21,19.771528244018555,20.88999938964844,20.90999984741211,20.624000549316406,20.624000549316406,8600,IZRL
2018-03-22,19.3778018951416,20.474000930786133,20.63999938964844,20.450000762939453,20.63999938964844,5100,IZRL
2018-03-23,18.958520889282227,20.0310001373291,20.325000762939453,20.0,20.309999465942383,9800,IZRL
2018-03-26,19.071149826049805,20.149999618530277,20.18000030517578,19.8700008392334,20.16900062561035,8800,IZRL
2018-03-27,18.78721237182617,19.850000381469727,20.339000701904297,19.75,20.339000701904297,6500,IZRL
2018-03-28,18.361303329467773,19.399999618530277,19.770000457763672,19.280000686645508,19.61000061035156,116100,IZRL
2018-03-29,18.74935340881348,19.809999465942383,19.84000015258789,19.450000762939453,19.549999237060547,5000,IZRL
2018-04-02,18.285587310791016,19.31999969482422,20.0,19.31999969482422,20.0,7300,IZRL
2018-04-03,18.65470695495605,19.709999084472656,19.81999969482422,19.5,19.5,3200,IZRL
2018-04-04,18.645244598388672,19.700000762939453,19.700000762939453,19.540000915527344,19.540000915527344,2300,IZRL
2018-04-05,18.68310165405273,19.739999771118164,19.854999542236328,19.709999084472656,19.770000457763672,5600,IZRL
2018-04-06,18.35184097290039,19.38999938964844,19.76000022888184,19.36100006103516,19.76000022888184,3400,IZRL
2018-04-09,18.70297622680664,19.76099967956543,20.0,19.604999542236328,19.604999542236328,5200,IZRL
2018-04-10,19.071149826049805,20.149999618530277,20.280000686645508,20.0,20.0,4900,IZRL
2018-04-11,19.09954261779785,20.18000030517578,20.18000030517578,19.95499992370605,20.0,1500,IZRL
2018-04-12,19.16106414794922,20.2450008392334,20.34000015258789,20.170000076293945,20.170000076293945,5700,IZRL
2018-04-13,19.241512298583984,20.32999992370605,20.32999992370605,20.15999984741211,20.25,2400,IZRL
2018-04-16,19.165796279907227,20.25,20.459999084472656,20.200000762939453,20.459999084472656,6300,IZRL
2018-04-17,19.401464462280277,20.499000549316406,20.499000549316406,20.25,20.25,3200,IZRL
2018-04-18,19.27463722229004,20.364999771118164,20.489999771118164,20.32999992370605,20.357999801635746,3300,IZRL
2018-04-19,19.005844116210938,20.08099937438965,20.3700008392334,20.08099937438965,20.3700008392334,2700,IZRL
2018-04-20,18.872392654418945,19.940000534057617,20.138999938964844,19.940000534057617,20.040000915527344,4300,IZRL
2018-04-23,18.881858825683597,19.950000762939453,20.01000022888184,19.950000762939453,20.000999450683597,1400,IZRL
2018-04-24,18.70203018188477,19.76000022888184,20.0,19.420000076293945,20.0,8000,IZRL
2018-04-25,18.568578720092773,19.61899948120117,19.61899948120117,19.3700008392334,19.3700008392334,4600,IZRL
2018-04-26,18.65470695495605,19.709999084472656,19.82900047302246,19.57999992370605,19.6200008392334,2700,IZRL
