Ticker,Weight,Expected Return,Volatility,Sharpe Ratio,Max Drawdown,Start Price,End Price,Real Return
SWKS,0.010000000000001091,0.05778396341369496,0.38693771553621864,0.148261718650096,-0.32528212363757497,61.95130920410156,65.51649475097656,0.0575481873212611
CRM,0.07692307692306535,0.32490847870920403,0.31688718437963653,1.0240002815093427,-0.13921542588456498,58.978172302246094,78.0534896850586,0.32343012063949717
CSCO,0.010000000000002205,0.006951674913366235,0.23272088721060968,0.028084123835855835,-0.1719241564886007,20.32661437988281,20.46735572814941,0.006923993619217361
PHG,0.010000000000005897,-0.09937471116106489,0.22331309207823166,-0.44686418933225464,-0.209347618659413,23.99640846252441,21.620750427246094,-0.09900056664681389
GIB,0.010000000000003204,0.056430561373748134,0.2502076172095015,0.22387267542335945,-0.25048840876862033,37.900001525878906,40.02999877929688,0.05620045297263565
TMO,0.010000000000002385,0.11281604972415615,0.21053473848324436,0.5338792915419438,-0.15878097643204617,124.45162200927734,138.4330291748047,0.11234411363867225
HUM,0.011428429297064727,0.2574351552054437,0.330226002411595,0.7783131571430304,-0.23341032399137818,133.40452575683594,167.59512329101562,0.25629263580233297
ABT,0.010000000000003105,0.021526351431299995,0.21824310507377848,0.09672900651963434,-0.23710920793122697,37.10874938964844,37.90436172485352,0.021440020164813722
ACN,0.07692307692306752,0.2025051857368103,0.2047102382970357,0.987196706526346,-0.12414469727120785,75.31275177001953,90.49772644042967,0.20162554565500512
AMD,0.010000000000002134,0.07521567754912262,0.556637416010202,0.13437789609528955,-0.5105740082255131,2.6700000762939453,2.869999885559082,0.07490629346450928
NVDA,0.07692307692306921,0.6678969082680883,0.34564298405047744,1.9311284370605268,-0.17343899847498437,0.4831768274307251,0.8042548298835754,0.6645144887435326
EXAS,0.009999999999999983,-0.6569280257946813,0.769748793373032,-0.8539720284743281,-0.771180996490503,26.790000915527344,9.229999542236328,-0.655468487241198
ASML,0.010000000000003605,-0.16785708967585655,0.2886805060322387,-0.5829039330934861,-0.26994724405549697,97.2721939086914,81.00341033935547,-0.1672500939436743
VUZI,0.016263878395248274,0.8070885932939289,0.7565472999181383,1.066255448513875,-0.4472222049295162,4.210000038146973,7.590000152587891,0.8028503762029944
ADBE,0.07692307692306599,0.29994256588020374,0.23486142128997609,1.2753335628188773,-0.14405901214240563,72.33999633789062,93.94000244140624,0.29859009119415525
ILMN,0.010000000000000245,0.03536011819812157,0.36658782618733693,0.09532287491322977,-0.416006971339034,180.36964416503903,186.72178649902344,0.03521735801714043
TSM,0.010000000000003234,0.053772496828954575,0.25480802081872367,0.20939915454686747,-0.23823959001755735,16.90943717956543,17.81499671936035,0.05355349975156276
JNJ,0.010000000000002951,0.011953268597160172,0.16401421095397262,0.07034363566608672,-0.12834476427411307,79.94759368896484,80.8994140625,0.011905553746097697
NOK,0.01000000000000322,-0.10214145172258937,0.314048841313616,-0.3265650145097227,-0.27514854991719645,6.167934894561768,5.540301322937012,-0.10175748971963638
AMZN,0.07692307692306469,1.1976049839779752,0.33624888692410027,3.560425380829461,-0.13712963229347475,15.425999641418455,33.79449844360352,1.1907493341868145
RMD,0.010000000000003808,-0.042010056103391036,0.2861657153970326,-0.1482566447286725,-0.3324538055940158,50.25528717041016,48.15225982666016,-0.04184688740547571
BDX,0.010000000000002096,0.12116592627555911,0.17988642343165803,0.6712569591094288,-0.14873518444266473,118.46038055419922,132.75347900390625,0.12065720524312762
MDXG,0.010000000000000186,-0.03813609092282544,0.5573533595348333,-0.06916976987947851,-0.43870469854076066,9.739999771118164,9.369999885559082,-0.0379876688145554
SAGE,0.010000000000000297,0.508921233006381,0.6497857408177039,0.7825738368292202,-0.5300426660101627,38.70000076293945,58.29999923706055,0.5064598989075673
ACAD,0.01000000000000227,0.14507775860247474,0.583641122533651,0.24786095482225165,-0.389021925296804,31.14999961853028,35.650001525878906,0.14446234229395305
GOOG,0.0769230769230672,0.4521271345574669,0.29558903913382517,1.528173112180948,-0.1350363880885425,26.10454559326172,37.85104751586914,0.4499791762565486
FFIV,0.010000000000003648,-0.25691851350860806,0.26710456382020076,-0.96342204912524,-0.28292756079771497,130.3300018310547,96.95999908447266,-0.25604237150122344
ABBV,0.01000000000000359,-0.07166710962779566,0.3183537138585642,-0.2264243173163464,-0.31608200342355025,43.56317901611328,40.453067779541016,-0.07139311929971615
FTNT,0.010000000000002911,0.012391177604454073,0.3781425649977294,0.03166865096705722,-0.3770222978747007,6.1579999923706055,6.234000205993652,0.012341704078792981
ZBH,0.010000000000004138,-0.08153855480635752,0.20458708514176696,-0.40058475561798573,-0.2363734203473882,101.15769958496094,92.94081115722656,-0.08122850224399503
IBM,0.01000000000000371,-0.12353661108144565,0.2118530356737211,-0.5850873148218679,-0.2295903703891246,100.65829467773438,88.26948547363281,-0.12307787692773187
MRK,0.010000000000003886,-0.04578009489331725,0.218945301729001,-0.2109933724371463,-0.2129695625459983,40.54889297485352,38.69975662231445,-0.04560263466836978
PFE,0.010000000000003154,0.06499310728905461,0.20053088337471653,0.3220311679903737,-0.14077876524417052,20.04116439819336,21.33836936950684,0.06472702611183712
AMAT,0.01000000000000329,-0.2372098081795574,0.26911653223929044,-0.8829844785084436,-0.4332099026199168,22.03413963317871,16.82549476623535,-0.23638975488292957
REGN,0.07692307692306957,0.32503564112703276,0.3308647202682097,0.9811252410536012,-0.23730589347778996,410.1600036621094,542.8699951171875,0.32355663709327653
NOW,0.0769230769230693,0.2859368979845631,0.3181538800213873,0.8974304675071583,-0.179140475542282,67.37999725341797,86.55999755859375,0.2846542161917771
WDAY,0.010000000000006152,-0.009114518204819344,0.3299442208126567,-0.028884976009275167,-0.2669789352698599,80.41000366210938,79.68000030517578,-0.009078514161013351
PACB,0.010000000000003537,0.6846611415909427,0.8139614335582327,0.8406359327149092,-0.5606242353718609,7.809999942779541,13.130000114440918,0.6811780039230084
MSFT,0.07692307692306839,0.21974564134999786,0.282565738783225,0.7762077936154428,-0.16595558570779212,40.232852935791016,49.0351791381836,0.21878453950159882
