Ticker,Weight,Expected Return,Volatility,Sharpe Ratio,Max Drawdown,Start Price,End Price,Real Return
SWKS,0.010000000000004165,-0.07209035773603634,0.36204411307801104,-0.20007647111175403,-0.2597490288667009,139.12173461914062,144.96343994140625,0.04198988273297388
CRM,0.010000000000003959,0.1266626644827924,0.2820603626442666,0.4478350396461247,-0.20244538156018102,219.33628845214844,253.0068206787109,0.15351099658052347
CSCO,0.17647058823528616,0.4514009747078467,0.1919609718571608,2.3497215061407486,-0.09945016077398103,39.22544479370117,57.73480224609375,0.4718711935515085
U,0.010000000000004186,-0.04558804897315327,0.539684213857227,-0.08511310612598737,-0.4808802557085601,144.0800018310547,142.99000549316406,-0.007565216019144283
PHG,0.010000000000002241,-0.3090325465318883,0.26468218944352445,-1.1688685890717923,-0.4353616363429275,52.54547500610352,35.38813018798828,-0.3265237361756135
GIB,0.010000000000005053,0.10555898346160797,0.19233142428748795,0.5470392217807519,-0.10207591415688011,78.02999877929688,88.5,0.13417917960394798
TMO,0.16792415855356765,0.31170980221882116,0.23784926810517926,1.3090797121382614,-0.15222690665433591,467.6590576171875,662.682373046875,0.4170202891469026
IONQ,0.010000000000002568,0.4713656565337436,0.8476197639267133,0.5556967000819861,-0.5070967828073809,10.800000190734863,16.700000762939453,0.5462963396302623
DNA,0.0100000000000014,-0.18847658949380264,0.7125104207435993,-0.2650104963968639,-0.44302948945133913,404.7999877929688,332.3999938964844,-0.17885374525631836
HUM,0.010000000000003605,0.21865784270537736,0.21818004173702513,1.0006034015389635,-0.181606394414551,400.6284484863281,453.7843627929688,0.13268132731830873
ABT,0.010000000000004661,0.1517278491471017,0.21231200689967447,0.7130152484651439,-0.17196886801880865,101.57621002197266,133.04750061035156,0.3098293447015903
ACN,0.17647058823528539,0.728855907889584,0.19668594188822602,3.7039238803767143,-0.08106171355506075,242.11849975585932,396.2054138183594,0.6364111549422036
AMD,0.13894359635768863,0.6802895250122813,0.42611930057400443,1.5956643440017058,-0.24843191426333547,92.3000030517578,143.89999389648438,0.5590464695411934
SNAP,0.010000000000003945,-0.11163581414281365,0.6410849422540436,-0.1746757060686591,-0.4655276399623478,49.59000015258789,47.02999877929688,-0.05162333868549929
NVDA,0.17647058823528158,1.2661476877527242,0.45077325369754767,2.808067086000257,-0.24376630071251365,13.081207275390623,29.36419105529785,1.2447615451014244
EXAS,0.010000000000004146,-0.4325605150697782,0.4769256958321221,-0.9077025407697018,-0.5322882228938938,128.77000427246094,77.83000183105469,-0.39558904054723554
ASML,0.05372048038285055,0.4986887775326512,0.3789112952718684,1.315196018054025,-0.19834040357980492,482.2491760253906,772.1190795898438,0.6010791059375316
