Ticker,Weight,Expected Return,Volatility,Sharpe Ratio,Max Drawdown,Start Price,End Price,Real Return
SWKS,0.009999999999999594,0.8198873263511772,0.3575110870538417,2.236172699877868,-0.28397245348713274,60.55256652832031,109.93731689453124,0.8155682442149463
CRM,0.009999999999999594,0.20072379088263537,0.2566933544177393,0.7023672183250702,-0.1631027172066005,134.95089721679688,161.92117309570312,0.19985251254446168
CSCO,0.009999999999999594,0.14882785976222523,0.24453969843514306,0.5250561238365242,-0.24462307496903213,35.74301528930664,41.03997039794922,0.14819553039296296
PHG,0.07499999999999694,0.4407569586251374,0.21691857645968685,1.9377140119003884,-0.1390714520438342,31.99916076660156,46.0362548828125,0.43867069572842854
GIB,0.07499999999999694,0.3697430717717909,0.13531765072573326,2.5814243472351825,-0.0706102812310631,61.18999862670898,83.70999908447266,0.36803400822326315
TMO,0.009999999999999594,0.4868255872898044,0.22517841998450652,2.071223315911793,-0.12104253983234005,216.3921356201172,321.2313537597656,0.484487191917625
HUM,0.009999999999999594,0.3131752501882221,0.2872443666939472,1.0191477729567406,-0.2478949541430886,269.7144470214844,353.79962158203125,0.311756287025474
ABT,0.009999999999999594,0.2717248143374329,0.19490239600774886,1.289332639860033,-0.11528048476574045,62.65776824951172,79.60746765136719,0.27051233830032806
ACN,0.07499999999999694,0.5191722376418946,0.16888065324172966,2.953218349708167,-0.09407331860487296,129.00364685058594,195.65382385253903,0.516653432899834
AMD,0.025000000000030564,1.4441278076572268,0.5392731047155352,2.640029702260983,-0.1861006028530697,18.82999992370605,45.86000061035156,1.4354753476454376
SNAP,0.07499999999999694,1.8320549529477281,0.5480641634515226,3.3054964731884966,-0.2632755307525595,5.789999961853027,16.329999923706055,1.8203799708626964
NVDA,0.07499999999999694,0.7379059981388867,0.40645613276476894,1.765197143615002,-0.30279703184373946,3.3783228397369385,5.858345031738281,0.734098637001328
EXAS,0.009999999999999594,0.4439495786630909,0.45330738492272926,0.9342860918922983,-0.36598901937706785,64.13999938964844,92.4800033569336,0.441846028016317
ASML,0.07499999999999694,0.9289154308326082,0.2737291819232683,3.318917737859451,-0.10826279202485294,147.04457092285156,282.8980712890625,0.9238933441309294
VUZI,0.010000000000008731,-0.6126791587673974,0.8915994360485944,-0.7100833925500687,-0.660377379709734,5.170000076293945,2.009999990463257,-0.611218576247275
ADBE,0.009999999999999594,0.47087935204422493,0.23852890028480228,1.8884443684965435,-0.1612105067847617,224.57000732421875,329.8099975585937,0.4686288765286304
ILMN,0.009999999999999594,0.12690933049122344,0.33340061124629855,0.31937115086704604,-0.29450331425196774,286.498046875,322.70428466796875,0.12637516446583552
TSM,0.07499999999999694,0.6694137545245025,0.24645157038193008,2.633308280166551,-0.17107020381578505,31.75868225097656,52.91067123413086,0.6660222491600354
JNJ,0.009999999999999594,0.1747775741957116,0.16449159172015493,0.9383262633909041,-0.11446179003384173,109.02302551269533,127.99596405029295,0.1740268943039771
NOK,0.009999999999999594,-0.34111296756794496,0.3724940021384271,-0.9706029065437239,-0.4817149783417492,5.12418794631958,3.3818552494049072,-0.3400212316892267
