Ticker,Weight,Expected Return,Volatility,Sharpe Ratio,Max Drawdown,Start Price,End Price,Real Return
SWKS,0.010000000000003588,-0.026192627428267667,0.3874455735312053,-0.07535040585729813,-0.2801753205676478,66.45454406738281,64.72074127197266,-0.02609005628948613
CRM,0.010000000000007886,-0.10795240203138912,0.3353177351244327,-0.33089199942000574,-0.2985075383936467,76.37096405029297,68.15742492675781,-0.10754793036429722
CSCO,0.010000000000004436,0.17563282133722735,0.21524998547097238,0.8020036199983173,-0.14767108009908161,20.0572509765625,23.56482696533203,0.1748782020461448
PHG,0.07894736842104172,0.26602620650960085,0.24592303785748537,1.0695405156677664,-0.1567394691179807,21.24695205688477,26.87403106689453,0.2648417050570031
GIB,0.010000000000003338,0.23701892903724353,0.24254579705031362,0.9648378908160454,-0.16335226129190683,38.86000061035156,48.02999877929688,0.23597524510852952
TMO,0.010000000000002496,0.021235853773616142,0.20982425978158428,0.08690272520286628,-0.12400838470116692,135.40771484375,138.2716827392578,0.021150699565475994
HUM,0.010000000000003301,0.14119620498918284,0.27650445617983943,0.4997917686880904,-0.19170953580274697,168.7593231201172,192.4865875244141,0.14059824349620453
ABT,0.01000000000000315,-0.08308278427150995,0.23671544008042553,-0.3636616945104407,-0.16451739687893815,36.23323059082031,33.234310150146484,-0.08276712817966625
ACN,0.010000000000001863,0.17424862524014761,0.21148078524308794,0.8097523907828518,-0.12194211342810474,88.18549346923828,103.48571014404295,0.17350038053755235
AMD,0.07894736842104538,3.1169166302427103,0.8503064232454173,3.662109318864975,-0.35018051815501544,2.7699999809265137,11.34000015258789,3.093862899159613
NVDA,0.07894736842103711,2.345188122088711,0.47065030650376927,4.976490052036184,-0.23320164384839484,0.7898580431938171,2.629593133926392,2.329197134327512
EXAS,0.009999999999999976,0.48678256354616467,0.813957443795292,0.5943566379901698,-0.4511111047532823,9.0,13.359999656677246,0.48444440629747176
ASML,0.010000000000002689,0.3018640471458185,0.26529924813044947,1.1265108946480822,-0.11383346858758217,79.66204071044922,103.60063934326172,0.30050195073238295
VUZI,0.010000000000002437,-0.12980159244177925,0.7646607754973559,-0.17367589718502668,-0.4468629701264876,7.809999942779541,6.800000190734863,-0.12932135204154993
ADBE,0.010000000000002916,0.11988979164877867,0.2464640817239589,0.47426074033283205,-0.20023823475269492,91.97000122070312,102.9499969482422,0.11938670851150746
ILMN,0.010000000000003234,-0.29466705002347604,0.48647287107673615,-0.6118914774210382,-0.34457757534870187,176.3424072265625,124.55252838134766,-0.29368930400658455
TSM,0.07894736842104219,0.35196076760862915,0.23615371125399215,1.477678296778441,-0.13756619844745993,17.29816436767578,23.358470916748047,0.3503439105016748
JNJ,0.07894736842104454,0.17977629786505123,0.13324673171306878,1.3266722703622675,-0.10285077836351546,79.13525390625,93.30066680908205,0.17900255832392387
NOK,0.010000000000003312,-0.2934137872867819,0.3357961512869456,-0.8827240572462977,-0.4166872787942108,5.6665754318237305,4.009446144104004,-0.29243928853628554
