Ticker,Weight,Expected Return,Volatility,Sharpe Ratio,Max Drawdown,Start Price,End Price,Real Return
SWKS,0.010000000000000125,-0.4194124187800825,0.43052271917775986,-1.0205521923355438,-0.5000225834676864,149.2990264892578,87.05601501464844,-0.41690165661654743
CRM,0.010000000000000618,-0.48369140714185166,0.4731066339484541,-1.064558932656534,-0.4978861378012449,254.3309326171875,132.0039825439453,-0.4809755101923273
CSCO,0.039999999999999994,-0.2236107876801715,0.2934251555421929,-0.830089953798074,-0.35872985041777483,57.543487548828125,44.76597595214844,-0.22204965567715063
U,0.010000000000000047,-0.7963855210401742,1.0561044007813987,-0.7729766172389884,-0.8449332784244344,138.64999389648438,28.59000015258789,-0.7937973212322456
PHG,0.010000000000000054,-0.5913854686566897,0.47401530821264753,-1.2897135265291377,-0.6844109549293166,36.425289154052734,14.989999771118164,-0.5884727309172135
GIB,0.29999999999999977,-0.029202442238634996,0.25431720317804823,-0.19330555601957192,-0.16561437787403258,88.69999694824219,86.12999725341797,-0.028974067454859753
TMO,0.29999999999999954,-0.14528964472487715,0.3219644610976141,-0.5132495999358663,-0.24715290188079236,640.5147705078125,548.1371459960938,-0.14422403473768453
IONQ,0.01,-0.8050647304782486,0.9597595736056226,-0.8596144693882483,-0.8225529463952037,17.469999313354492,3.450000047683716,-0.8025185928286527
DNA,0.010000000000000323,-0.8080545392839575,1.0424196930136145,-0.7943182875001417,-0.8124280903239525,347.6000061035156,67.5999984741211,-0.8055235981382873
HUM,0.2999999999999996,0.10864659386702602,0.32571216744478215,0.2722898209045912,-0.2197443691524551,455.33990478515625,504.3979797363281,0.1077394588869145
