Ticker,Weight,Expected Return,Volatility,Sharpe Ratio,Max Drawdown,Start Price,End Price,Real Return
SWKS,0.01000000000002267,0.044132628295777465,0.26852001447269364,0.1300150096675205,-0.18882065432445644,65.14552307128906,83.28744506835938,0.27848301988791335
CRM,0.010000000000017243,0.292414860261198,0.1573016776631647,1.8003232289068334,-0.08226112205114015,70.22823333740234,101.77818298339844,0.4492488013249385
CSCO,0.010000000000009416,0.28032433236393794,0.1569817088374431,1.726974042730558,-0.10864361831352241,23.814348220825195,30.933143615722656,0.2989288360481859
PHG,0.07692307692302905,0.31809083363801927,0.17991984950573933,1.71670795895135,-0.10213769218262803,26.52239418029785,34.04352569580078,0.28357664335936916
GIB,0.010000000000020574,0.12975674066682208,0.14066837467477875,0.8568787755407696,-0.0808891857855242,48.70000076293945,54.33000183105469,0.11560576960811164
TMO,0.01000000000001833,0.25022571116899384,0.16789614722628388,1.435439223188306,-0.09153066889811753,140.79019165039062,186.70294189453125,0.3261075910611082
HUM,0.010000000000014409,0.258395176742918,0.1860152925828112,1.3395359987072137,-0.09920047355449747,186.4297790527344,235.9961395263672,0.26587147571318104
ABT,0.07692307692302454,0.3890172806030192,0.13933980515288547,2.7256840510729456,-0.06100162361335123,33.788063049316406,50.525508880615234,0.495365650492281
ACN,0.0769230769230244,0.3715321314326303,0.1309527425599164,2.766731939567209,-0.08245094181729128,102.8937530517578,137.98361206054688,0.34103002337895205
AMD,0.010000000000007283,-0.008678896198757169,0.5832789784933384,-0.030688389050436287,-0.3486842274500726,11.43000030517578,10.279999732971191,-0.10061247082240588
SNAP,0.010000000000019141,-0.3515313266129986,0.6169990823822543,-0.5846885885766784,-0.563307498816092,24.479999542236328,14.609999656677246,-0.4031862773743101
NVDA,0.07692307692303751,0.7792075406003285,0.4018886287044693,1.9159202067106862,-0.19742699128595845,2.513067483901977,4.785541534423828,0.9042630431051686
EXAS,0.07692307692303264,1.7725593034423457,0.5561868985096927,3.1704060490260333,-0.1700544932450983,13.40999984741211,52.540000915527344,2.9179717757913792
ASML,0.010000000000018144,0.4460112813345072,0.21696782667523468,2.013156936720039,-0.09143100117104758,101.98479461669922,162.0914306640625,0.5893686041460271
VUZI,0.010000000000013545,0.01626014684258159,0.5454428635679869,0.012905386236695597,-0.39072850484460225,7.199999809265137,6.25,-0.13194442144882468
ADBE,0.010000000000009439,0.5455989569437145,0.21801630861551524,2.4602653091951097,-0.09633226104809627,103.4800033569336,175.24000549316406,0.6934673348309497
ILMN,0.01000000000001407,0.3647095178567523,0.30640626093196216,1.1601868733273093,-0.10510989319956998,127.55836486816406,212.53890991210932,0.6662091124464911
TSM,0.010000000000017372,0.3245525154262787,0.1668031551862758,1.8904409755076148,-0.10025570881349266,23.813453674316406,33.26401901245117,0.3968582410340382
JNJ,0.010000000000014126,0.2657865498671661,0.11455967451748232,2.2395799824817555,-0.05885547442034696,93.81085205078124,116.08956146240234,0.2374854179936592
NOK,0.010000000000019087,0.06048535803355981,0.3110822554997227,0.1647935911131326,-0.3053433477979983,3.9761033058166495,3.995604038238525,0.0049044833400953
AMZN,0.07692307692302684,0.4201559139620572,0.210048855829258,1.9563777975439467,-0.10847262824238402,37.68349838256836,58.4734992980957,0.5517003942803884
IRTC,0.07692307692301462,0.7177443273770048,0.3320275553621492,2.1339293077227177,-0.17821281242289097,29.989999771118164,56.04999923706055,0.8689563075968889
RMD,0.010000000000015235,0.2775405718374009,0.21452948821745949,1.2507351695503475,-0.08110519646074628,56.73066711425781,79.01548767089844,0.39281788299365683
BDX,0.010000000000017271,0.22551335197620093,0.15742369737140946,1.3739504253144004,-0.06499803287949453,144.64877319335938,190.2998809814453,0.315599688682197
MDXG,0.010000000000009801,0.5606435366020917,0.47544115263168396,1.1598123921996328,-0.3731257329927532,8.760000228881836,12.609999656677246,0.4394976400915962
SAGE,0.01769230769228322,2.4328888763092746,1.0229154860666816,2.369372556486151,-0.31405328148010947,50.77000045776367,164.7100067138672,2.244238826645115
ACAD,0.010000000000013788,-0.12951718769799292,0.43295297012330025,-0.3204463147040411,-0.36135503795647844,28.770000457763672,30.11000061035156,0.046576299314110114
GOOG,0.07692307692302501,0.31326947204677635,0.1539156792168174,1.975422371364018,-0.08638987493414559,39.2107048034668,52.19182586669922,0.33106064092183063
FFIV,0.010000000000017993,-0.020965437470613413,0.22137759583079467,-0.13635721977879478,-0.22333488290194092,144.8000030517578,131.22000122070312,-0.0937845410555731
ABBV,0.07692307692302654,0.6239174802129261,0.17558614866766065,3.5008255996217605,-0.07172455721953239,44.26529312133789,71.09601593017578,0.606134533782275
FTNT,0.010000000000013236,0.31358989495174083,0.25146954458778886,1.2103608786204216,-0.12798053669122592,6.02400016784668,8.73799991607666,0.450531154151697
ZBH,0.010000000000019497,0.027901812647252777,0.1951712257977182,0.09571501409960258,-0.17845586088529433,94.4181671142578,111.1413345336914,0.177118111170242
IBM,0.010000000000018827,-0.08680586696549741,0.15706303631987362,-0.6113905934437506,-0.21651468721620018,111.32196044921876,106.1155242919922,-0.04676917417028026
MRK,0.010000000000018414,-0.06444759857925608,0.1560031228690102,-0.4722251275655566,-0.18228553039676088,45.49380874633789,43.86381530761719,-0.0358289069136668
PFE,0.010000000000014343,0.18641338310705358,0.11141378787495815,1.5903990921458713,-0.07429044413776222,22.639301300048828,25.82588005065918,0.14075428867601492
AMAT,0.010000000000022914,0.5061971970200645,0.264162693242185,1.8813262194682732,-0.15212942704351773,29.26047706604004,47.25947952270508,0.6151301776810343
REGN,0.010000000000018558,0.046397012201000454,0.2903406278925295,0.12804276291836708,-0.3188802443770874,379.7000122070313,375.9599914550781,-0.009849935822266787
OKTA,0.010000000000022637,-0.0168905427867736,0.4093393301736725,-0.06378946971424071,-0.19626506070376346,23.51000022888184,25.61000061035156,0.08932370740217555
NOW,0.010000000000018204,0.4388655422388672,0.24111614073578855,1.7818987352301636,-0.1144193293530451,75.66000366210938,130.38999938964844,0.7233676061127117
